User_ID,Name,Gender,Age,Weight,Calories_Intake,Calories_Burned,Steps,Workout_Type,Workout_Duration_Min,Sleep_Hours,Arrange_Workout_Type,Trainer_Name,Gym_Time,Arrange_Genders,Trainer,Age_Clean,Calories_Difference,Step_Category,Workout_duration,membership_type,pt_taken,duration
4553,Amit,Female,60,57.34,2807,1153,1935,Cardio,112,9.1,,PT_Ajay,Night,Female,,,,,,Basic,Yes,3
1220,Anjali,F,22,61.44,1965,804,4266,Strength,91,6.4,,PT_Vikas,Morning,Female,,,,,,Premium,No,6
5818,Priya,Male,23,64.0,2612,427,15920,cardio,63,5.4,,,Evening,Male,,,,,,Pro,Yes,3
8192,Sneha,female,24,52.87,3062,723,2609,CARDIO,101,6.0,,,Morning,Female,,,,,,Basic,No,3
5623,Priya,M,47,47.96,2747,766,8532,Cardio,87,4.3,,PT_Raj,evening,Male,,,,,,Basic,Yes,6
8349,John,F,23,49.27,2265,365,6318,cardio,69,10.0,,PT_Ajay,evening,Female,,,,,,Basic,No,1
6618,Priya,Male,25,60.31,2694,1033,16505,Cardio,37,6.1,,,Night,Male,,,,,,Premium,No,3
8209,John,M,16,93.34,1527,453,4465,Cardio,89,8.8,,,morning,Male,,,,,,Pro,No,12
5576,Karan,M,56,69.1,3330,672,2290,Cardio,27,10.0,,PT_Vikas,Evening,Male,,,,,,Basic,No,6
2871,Sneha,Male,53,57.92,3377,325,1890,Cardio,60,8.3,,,Morning,Male,,,,,,Basic,No,3
8915,Rahul,Female,56,70.93,1502,181,3140,CARDIO,112,6.8,,PT_Simran,Night,Female,,,,,,Basic,No,3
2462,Amit,Male,46,50.49,1715,961,8069,CARDIO,10,7.5,,PT_Vikas,Morning,Male,,,,,,Premium,No,12
6521,Karan,F,45,63.93,3165,998,17623,cardio,74,4.5,,PT_Raj,evening,Female,,,,,,Pro,No,3
9536,Rahul,Female,30,98.31,2684,429,16470,strength,41,9.5,,,morning,Female,,,,,,Basic,No,1
9236,John,female,26,52.12,3260,1052,8237,Cardio,21,9.1,,PT_Ajay,Evening,Female,,,,,,Pro,No,6
8813,Riya,male,36,51.09,2659,780,19103,CARDIO,64,7.7,,PT_Vikas,Morning,Male,,,,,,Basic,Yes,3
3068,Priya,F,31,61.38,2794,353,18868,CARDIO,74,8.1,,PT_Raj,evening,Female,,,,,,Premium,No,1
6753,John,Male,41,64.44,3203,415,7566,CARDIO,15,6.5,,,Night,Male,,,,,,Basic,No,12
8237,Karan,female,22,82.54,2873,365,10782,strength,12,6.1,,PT_Vikas,morning,Female,,,,,,Basic,Yes,1
8016,Riya,male,26,48.5,1583,259,6043,Cardio,62,5.1,,PT_Simran,Evening,Male,,,,,,Basic,Yes,12
7191,Riya,Female,45,72.76,2123,996,3294,strength,72,7.3,,PT_Raj,evening,Female,,,,,,Premium,Yes,1
2514,Sneha,female,49,82.76,3428,225,8478,cardio,63,6.5,,PT_Simran,evening,Female,,,,,,Premium,Yes,12
3598,John,Male,58,64.51,2267,734,6899,cardio,70,8.5,,PT_Ajay,evening,Male,,,,,,Basic,Yes,1
2001,John,male,59,57.96,2585,910,10937,CARDIO,26,4.9,,PT_Simran,Night,Male,,,,,,Pro,Yes,12
2033,Anjali,F,47,88.61,1761,1068,8957,Cardio,58,9.7,,PT_Raj,Evening,Female,,,,,,Basic,No,6
7899,Karan,Male,33,76.98,3458,406,16980,strength,115,8.6,,,Evening,Male,,,,,,Basic,No,1
9465,Rahul,Female,46,57.57,3082,959,8025,CARDIO,12,4.9,,PT_Ajay,Morning,Female,,,,,,Basic,Yes,6
6051,Karan,M,42,51.54,2788,327,18560,Cardio,97,7.5,,PT_Ajay,Night,Male,,,,,,Basic,No,12
5476,Anjali,female,45,81.08,3173,815,3001,strength,71,4.3,,PT_Vikas,evening,Female,,,,,,Premium,No,6
1478,Priya,M,55,77.39,1912,355,5031,Cardio,78,9.3,,,evening,Male,,,,,,Premium,No,6
1515,Anjali,M,26,63.24,1505,1034,4544,cardio,116,5.2,,PT_Simran,Morning,Male,,,,,,Basic,No,1
2191,Sneha,male,23,78.64,2139,871,2581,CARDIO,48,7.8,,PT_Ajay,Evening,Male,,,,,,Basic,Yes,3
7297,John,female,29,54.63,2575,497,14662,strength,119,7.8,,PT_Vikas,Morning,Female,,,,,,Premium,Yes,12
1271,Rahul,F,47,83.25,1736,691,19813,cardio,34,8.7,,PT_Raj,Evening,Female,,,,,,Pro,No,12
9334,Riya,M,33,92.91,3399,1050,1837,Strength,78,9.3,,PT_Vikas,Night,Male,,,,,,Pro,No,1
8778,Priya,Male,48,89.21,1866,872,2576,CARDIO,114,8.8,,PT_Simran,morning,Male,,,,,,Pro,No,6
7008,Priya,female,40,61.68,2904,401,17156,strength,47,4.6,,PT_Raj,morning,Female,,,,,,Basic,No,6
8987,John,Male,44,54.94,2601,1081,8046,Strength,100,4.1,,PT_Simran,Evening,Male,,,,,,Basic,No,6
4332,Karan,Female,49,67.68,3250,922,16961,cardio,82,9.6,,,morning,Female,,,,,,Pro,No,6
1787,Anjali,female,38,59.12,3167,537,5628,cardio,98,7.7,,PT_Ajay,Night,Female,,,,,,Basic,Yes,12
7222,Anjali,male,44,60.36,2971,790,2470,cardio,22,9.8,,PT_Simran,evening,Male,,,,,,Premium,Yes,12
1622,Amit,M,38,51.67,2159,694,17852,CARDIO,86,9.5,,,evening,Male,,,,,,Basic,Yes,12
4841,Rahul,Male,50,95.44,2992,554,3806,cardio,34,6.8,,PT_Vikas,Morning,Male,,,,,,Premium,No,6
4676,Karan,Male,16,89.06,2274,456,18358,Strength,117,6.4,,,Morning,Male,,,,,,Basic,Yes,1
3572,Sneha,M,38,88.42,2239,725,8341,cardio,90,7.1,,PT_Simran,Morning,Male,,,,,,Pro,No,12
7915,Anjali,M,51,83.55,2751,756,13236,strength,29,6.4,,PT_Simran,Morning,Male,,,,,,Premium,Yes,1
6033,Sneha,Female,16,69.69,1588,633,10179,CARDIO,82,8.0,,PT_Simran,evening,Female,,,,,,Premium,No,6
8788,Karan,Male,18,51.29,2019,200,17278,Strength,65,7.5,,PT_Simran,evening,Male,,,,,,Basic,No,1
6214,Anjali,M,27,48.73,2445,323,2590,strength,83,7.8,,PT_Vikas,Night,Male,,,,,,Basic,Yes,3
5712,Karan,Female,33,47.84,2990,161,5647,strength,19,5.0,,,Morning,Female,,,,,,Basic,No,3
1066,Rahul,Female,64,90.65,2527,715,2266,Cardio,75,7.8,,PT_Raj,Evening,Female,,,,,,Premium,No,3
8533,Riya,female,49,68.18,2700,396,13883,strength,16,7.6,,,Night,Female,,,,,,Pro,No,6
5616,Sneha,Male,39,67.16,2467,689,14743,CARDIO,115,5.3,,PT_Ajay,Evening,Male,,,,,,Pro,No,1
2140,Karan,female,34,51.53,3012,121,13733,Cardio,66,7.0,,,Night,Female,,,,,,Pro,No,6
6730,Amit,Female,17,63.95,1671,1089,4742,strength,110,7.3,,PT_Vikas,evening,Female,,,,,,Premium,Yes,6
8465,Rahul,female,48,95.27,3059,583,9945,Cardio,60,7.2,,PT_Vikas,Evening,Female,,,,,,Basic,No,3
5471,Priya,Male,37,91.23,3135,124,14204,cardio,95,9.1,,PT_Raj,morning,Male,,,,,,Basic,No,6
4339,Rahul,F,17,48.47,2375,380,4041,cardio,109,6.4,,PT_Vikas,Night,Female,,,,,,Basic,No,1
1548,Anjali,female,59,99.99,1804,254,3937,cardio,55,8.7,,PT_Vikas,Morning,Female,,,,,,Pro,Yes,6
8675,Karan,Female,21,96.71,1776,837,14435,Strength,87,4.9,,PT_Raj,evening,Female,,,,,,Basic,Yes,3
9264,Priya,Female,57,89.14,3491,134,3819,cardio,18,5.8,,PT_Raj,evening,Female,,,,,,Basic,Yes,6
1198,Riya,Male,35,95.28,1731,689,15859,Strength,83,4.2,,PT_Ajay,evening,Male,,,,,,Premium,No,6
1571,Rahul,M,39,61.83,1819,685,11596,cardio,46,6.9,,PT_Ajay,Morning,Male,,,,,,Basic,No,3
1790,Karan,Female,31,70.58,2991,104,17845,Cardio,118,6.0,,PT_Raj,Night,Female,,,,,,Pro,Yes,12
2174,Amit,female,47,81.03,2690,1021,13035,cardio,105,8.3,,,Night,Female,,,,,,Pro,No,6
1178,Riya,Female,17,71.3,3030,327,8416,Cardio,85,8.9,,PT_Vikas,evening,Female,,,,,,Basic,Yes,1
3244,Sneha,M,64,46.47,3470,1074,17236,Strength,72,5.8,,PT_Ajay,Morning,Male,,,,,,Premium,Yes,12
5086,John,female,44,71.09,2739,997,13635,Strength,19,7.2,,PT_Vikas,Morning,Female,,,,,,Basic,Yes,3
1734,Riya,Female,48,86.62,2219,279,2607,cardio,37,7.9,,PT_Vikas,Morning,Female,,,,,,Basic,Yes,6
7232,Riya,male,34,68.14,2124,1025,9986,Strength,60,7.3,,PT_Vikas,Evening,Male,,,,,,Premium,No,1
1798,Karan,Female,25,98.84,2512,930,10044,CARDIO,71,8.4,,PT_Raj,evening,Female,,,,,,Premium,Yes,3
8601,John,F,54,83.24,2599,1129,10158,strength,59,6.4,,PT_Simran,morning,Female,,,,,,Basic,Yes,12
9979,Riya,M,43,45.11,2361,1032,13074,CARDIO,90,9.7,,,Morning,Male,,,,,,Basic,No,1
3795,Sneha,Female,20,83.06,1674,1044,10321,Strength,86,6.7,,PT_Vikas,Night,Female,,,,,,Premium,No,12
5588,Riya,male,37,93.89,3022,340,16338,strength,90,4.7,,PT_Vikas,Evening,Male,,,,,,Basic,No,12
8297,Riya,Female,59,78.79,1768,643,19818,Strength,27,7.0,,PT_Ajay,Night,Female,,,,,,Pro,No,3
4084,Karan,male,34,79.96,3009,215,1507,Cardio,54,9.0,,PT_Raj,Evening,Male,,,,,,Premium,No,6
1731,John,M,19,46.5,1997,970,4793,Strength,103,5.2,,PT_Ajay,Morning,Male,,,,,,Pro,Yes,6
2129,John,M,59,71.86,2168,1104,8269,cardio,101,5.0,,,Morning,Male,,,,,,Pro,No,3
2605,Rahul,F,35,67.56,2553,669,9596,strength,21,8.1,,PT_Ajay,Morning,Female,,,,,,Pro,Yes,3
3933,John,male,55,80.67,1840,150,5885,CARDIO,118,4.5,,PT_Raj,morning,Male,,,,,,Premium,No,12
9516,Anjali,Male,24,46.23,2543,347,11394,cardio,103,7.2,,PT_Raj,morning,Male,,,,,,Basic,No,12
6074,Karan,M,35,83.9,3248,1000,4628,Cardio,101,5.3,,PT_Vikas,morning,Male,,,,,,Premium,Yes,1
8099,Amit,female,33,94.97,2231,142,4803,cardio,14,4.6,,,Evening,Female,,,,,,Premium,No,12
2490,Karan,Female,45,81.37,2601,244,12603,cardio,119,9.0,,PT_Vikas,morning,Female,,,,,,Premium,No,3
1893,Rahul,male,42,46.06,2781,753,17367,CARDIO,78,9.2,,,evening,Male,,,,,,Basic,Yes,1
2390,John,female,60,76.5,1814,252,1581,cardio,83,8.0,,,evening,Female,,,,,,Basic,No,3
4389,Karan,M,42,99.26,1762,823,6841,cardio,28,8.0,,PT_Simran,Night,Male,,,,,,Basic,No,6
5239,Priya,Female,29,66.43,1586,677,19227,Strength,59,5.7,,PT_Ajay,evening,Female,,,,,,Basic,No,1
5479,Priya,Female,40,75.15,2898,481,5917,strength,33,9.4,,,morning,Female,,,,,,Pro,No,1
3263,Anjali,F,38,83.8,3443,464,16000,Cardio,111,7.2,,,Evening,Female,,,,,,Basic,Yes,12
4432,Karan,M,50,71.87,2509,999,10164,Strength,56,4.7,,PT_Simran,morning,Male,,,,,,Basic,Yes,3
3371,John,female,60,78.96,3272,866,5845,cardio,59,7.3,,PT_Raj,morning,Female,,,,,,Premium,No,1
5312,Karan,Female,21,67.29,1585,599,7917,cardio,39,7.4,,PT_Vikas,Evening,Female,,,,,,Basic,No,1
2515,Riya,F,56,61.41,3246,209,11095,CARDIO,39,9.4,,,Evening,Female,,,,,,Premium,No,12
7326,Sneha,F,57,96.5,3188,180,4868,cardio,32,8.1,,,Morning,Female,,,,,,Pro,No,3
8088,Priya,Male,25,48.85,2907,440,13512,Cardio,114,7.3,,PT_Ajay,Evening,Male,,,,,,Basic,No,3
6586,Sneha,female,16,84.3,2904,628,12649,Cardio,24,5.1,,PT_Simran,Evening,Female,,,,,,Basic,No,12
3917,Riya,F,35,96.91,3171,521,12388,Cardio,101,9.3,,PT_Ajay,evening,Female,,,,,,Premium,No,1
6731,Priya,F,18,74.17,1909,1188,10149,strength,47,4.9,,PT_Simran,Night,Female,,,,,,Basic,Yes,12
8686,Rahul,Male,40,57.13,3441,643,13953,strength,48,8.9,,PT_Ajay,Night,Male,,,,,,Basic,No,12
2167,Sneha,female,54,58.76,2380,835,8940,Strength,100,5.8,,PT_Ajay,Night,Female,,,,,,Pro,No,6
9302,Riya,Female,62,48.53,2579,957,17950,strength,89,9.1,,PT_Vikas,Evening,Female,,,,,,Basic,No,6
6109,Priya,M,35,49.47,3109,924,17798,strength,25,4.9,,PT_Ajay,Night,Male,,,,,,Pro,No,1
5327,Anjali,male,51,78.12,2414,1060,12549,CARDIO,73,4.2,,PT_Ajay,Morning,Male,,,,,,Premium,No,1
6810,John,M,64,52.6,2383,539,3212,strength,115,4.1,,,Morning,Male,,,,,,Premium,No,3
4655,John,M,61,98.19,2404,130,1077,CARDIO,42,4.5,,PT_Simran,evening,Male,,,,,,Premium,Yes,12
4793,Rahul,Female,47,93.96,1890,727,16899,CARDIO,54,5.0,,,Night,Female,,,,,,Basic,No,1
7738,John,M,30,71.22,2466,100,6440,Cardio,36,7.8,,PT_Raj,Morning,Male,,,,,,Basic,No,1
2577,Rahul,female,54,66.56,2460,842,1215,strength,64,8.5,,PT_Raj,Evening,Female,,,,,,Basic,No,1
3220,Anjali,M,16,95.3,2602,1137,16018,cardio,114,9.8,,PT_Simran,Morning,Male,,,,,,Basic,Yes,1
2030,Rahul,Male,64,90.23,3188,547,5593,Strength,99,10.0,,PT_Vikas,Evening,Male,,,,,,Basic,No,1
7691,Rahul,M,54,77.08,3367,898,2856,Cardio,10,9.6,,PT_Vikas,evening,Male,,,,,,Basic,Yes,12
4992,Sneha,Female,43,79.75,2764,1141,15866,strength,117,6.4,,PT_Vikas,morning,Female,,,,,,Basic,No,3
1913,Sneha,F,44,81.03,3394,779,5031,cardio,98,9.7,,PT_Raj,Evening,Female,,,,,,Pro,No,6
7358,Amit,male,47,55.3,2714,690,4391,Cardio,36,6.7,,PT_Simran,morning,Male,,,,,,Premium,No,12
3181,Rahul,M,16,81.85,2098,1045,2547,CARDIO,117,4.4,,PT_Vikas,evening,Male,,,,,,Basic,No,6
4197,Amit,F,23,73.12,3145,484,8490,Cardio,84,5.1,,PT_Raj,Evening,Female,,,,,,Basic,Yes,6
7040,Sneha,male,61,63.21,3256,629,15996,CARDIO,91,9.7,,,Morning,Male,,,,,,Basic,No,6
2462,Amit,M,49,71.97,2649,1056,7855,CARDIO,54,5.7,,PT_Ajay,Morning,Male,,,,,,Premium,No,12
8037,Sneha,F,56,77.34,2251,909,13652,strength,103,9.1,,PT_Raj,Night,Female,,,,,,Basic,No,6
5994,Karan,M,18,67.63,2695,247,4067,Strength,71,4.7,,,evening,Male,,,,,,Basic,No,12
6308,Sneha,Male,54,64.76,3307,722,11628,cardio,68,8.3,,PT_Ajay,evening,Male,,,,,,Basic,No,12
7221,Amit,Female,64,65.36,1831,141,1050,strength,42,5.5,,,Morning,Female,,,,,,Pro,Yes,12
8090,Karan,F,40,78.82,3147,703,5940,Cardio,42,5.9,,PT_Raj,Morning,Female,,,,,,Premium,No,6
8769,Karan,Male,25,83.67,2999,971,9104,Strength,52,8.5,,PT_Vikas,morning,Male,,,,,,Basic,Yes,12
1687,Riya,Female,31,67.71,1597,767,14265,Strength,82,9.6,,PT_Ajay,morning,Female,,,,,,Premium,No,6
5661,Rahul,Male,28,99.12,2260,920,1922,CARDIO,93,6.5,,PT_Ajay,morning,Male,,,,,,Pro,No,12
2894,Riya,M,25,96.39,2718,459,9184,strength,72,7.5,,PT_Ajay,Evening,Male,,,,,,Basic,No,12
8389,Sneha,female,61,67.13,1925,139,3653,Strength,86,10.0,,PT_Ajay,Evening,Female,,,,,,Basic,Yes,6
5922,Rahul,male,48,86.5,2368,506,4379,Strength,63,6.6,,PT_Vikas,evening,Male,,,,,,Pro,No,1
7322,Rahul,Female,54,76.14,3116,889,3422,strength,86,6.3,,PT_Simran,Morning,Female,,,,,,Basic,No,6
4183,Riya,female,21,84.44,2918,866,15033,CARDIO,45,6.7,,PT_Raj,evening,Female,,,,,,Basic,No,12
4797,John,female,20,62.92,2297,1000,15445,cardio,37,5.5,,PT_Simran,morning,Female,,,,,,Premium,No,12
6178,Sneha,F,16,86.67,2427,1171,15028,cardio,57,5.2,,PT_Raj,morning,Female,,,,,,Basic,No,6
4968,Sneha,female,54,58.36,2752,396,8257,Strength,114,6.5,,PT_Simran,Evening,Female,,,,,,Pro,Yes,1
3716,John,M,43,51.5,3099,1003,4378,CARDIO,79,6.8,,PT_Ajay,Morning,Male,,,,,,Basic,Yes,3
1190,Amit,M,19,45.21,2974,542,8985,Cardio,37,7.2,,PT_Raj,morning,Male,,,,,,Premium,No,3
2335,Rahul,female,49,49.68,2633,531,18482,strength,26,8.3,,PT_Ajay,evening,Female,,,,,,Premium,Yes,1
9181,Sneha,male,52,84.06,2041,237,9556,Strength,43,6.3,,PT_Raj,morning,Male,,,,,,Basic,Yes,6
1378,Amit,female,17,82.5,2275,1044,4855,CARDIO,73,8.5,,PT_Raj,Night,Female,,,,,,Premium,No,1
4829,John,Female,43,68.81,2929,292,15612,Strength,103,7.9,,PT_Ajay,Morning,Female,,,,,,Pro,No,6
7380,Karan,M,18,68.9,2849,1175,1981,cardio,23,8.6,,PT_Vikas,Night,Male,,,,,,Basic,Yes,6
1615,Rahul,M,41,79.64,2814,1129,17380,Cardio,110,5.6,,PT_Ajay,Morning,Male,,,,,,Pro,Yes,6
3330,Karan,Female,23,83.31,2752,1111,9859,CARDIO,92,10.0,,PT_Vikas,morning,Female,,,,,,Basic,Yes,12
2754,Rahul,male,38,70.91,2900,788,8881,strength,49,6.8,,PT_Raj,Night,Male,,,,,,Pro,No,1
1463,Karan,F,34,83.95,2442,854,8123,CARDIO,59,9.8,,PT_Vikas,morning,Female,,,,,,Basic,No,1
5267,Sneha,Female,55,45.66,2912,1132,3436,CARDIO,39,8.7,,PT_Simran,evening,Female,,,,,,Pro,No,6
4158,Sneha,male,18,94.0,2895,948,6248,Strength,111,9.6,,PT_Raj,Evening,Male,,,,,,Premium,Yes,1
4624,Sneha,Male,42,47.39,3198,376,17400,CARDIO,69,5.8,,,evening,Male,,,,,,Premium,No,6
5938,Rahul,Female,56,69.12,2996,946,8232,CARDIO,95,5.7,,,evening,Female,,,,,,Pro,Yes,6
6417,Amit,F,28,51.04,2221,264,9520,strength,100,6.1,,PT_Simran,evening,Female,,,,,,Pro,No,3
7004,Anjali,Male,55,46.98,1658,1140,19464,cardio,84,4.0,,PT_Vikas,Night,Male,,,,,,Basic,No,3
9881,Sneha,male,51,93.6,2365,838,14365,Strength,45,8.0,,PT_Ajay,evening,Male,,,,,,Basic,No,12
6603,Amit,female,44,89.18,3077,571,12900,Strength,58,6.3,,PT_Ajay,evening,Female,,,,,,Premium,Yes,12
3212,Riya,Female,49,78.94,2009,1133,3221,cardio,67,7.9,,PT_Raj,Night,Female,,,,,,Basic,Yes,1
7120,Rahul,M,16,63.77,3469,262,7236,cardio,56,4.8,,PT_Simran,morning,Male,,,,,,Basic,No,1
6818,John,Male,30,74.3,1714,190,6511,cardio,35,4.3,,PT_Ajay,evening,Male,,,,,,Pro,No,12
1382,Sneha,Female,33,93.96,3262,980,17201,Strength,82,7.0,,,Evening,Female,,,,,,Premium,No,1
3256,Riya,F,57,56.79,2925,943,10057,cardio,95,8.5,,PT_Simran,Evening,Female,,,,,,Premium,No,1
2412,Anjali,Female,25,88.69,2803,526,18291,Cardio,43,6.5,,PT_Simran,evening,Female,,,,,,Premium,No,3
7146,Anjali,female,63,56.42,3454,675,10534,Cardio,83,6.3,,PT_Ajay,morning,Female,,,,,,Basic,No,3
1371,Rahul,Male,21,91.37,2092,966,14579,Strength,14,7.9,,PT_Vikas,evening,Male,,,,,,Basic,No,1
6806,John,F,26,94.65,1667,926,16850,Cardio,109,8.8,,PT_Simran,Evening,Female,,,,,,Basic,No,3
6565,Anjali,male,36,74.81,1638,464,1775,CARDIO,95,6.9,,,evening,Male,,,,,,Basic,Yes,3
9802,John,female,64,91.44,2862,736,16406,Strength,112,9.8,,PT_Simran,Night,Female,,,,,,Pro,No,3
9307,Priya,F,48,85.29,3087,546,1408,strength,46,5.5,,PT_Raj,morning,Female,,,,,,Pro,No,1
8437,Karan,Male,28,99.04,3051,246,1508,strength,114,8.7,,PT_Simran,evening,Male,,,,,,Premium,No,3
1446,Karan,male,54,54.44,1824,1102,3584,CARDIO,118,9.8,,PT_Vikas,Morning,Male,,,,,,Basic,No,1
2391,Priya,Female,25,70.17,1680,516,6925,Cardio,22,7.5,,PT_Vikas,Evening,Female,,,,,,Basic,Yes,1
2340,Sneha,male,29,58.09,3260,684,7233,strength,15,5.9,,PT_Vikas,evening,Male,,,,,,Basic,No,1
3939,Sneha,M,59,80.51,1572,275,14756,cardio,103,8.5,,PT_Vikas,morning,Male,,,,,,Premium,No,1
6969,Anjali,Female,32,71.79,2923,978,4242,CARDIO,103,6.1,,PT_Simran,Night,Female,,,,,,Pro,No,1
5813,Rahul,male,29,73.81,2889,704,3641,cardio,113,4.2,,,morning,Male,,,,,,Basic,No,6
4569,Riya,Female,16,61.69,2688,556,5516,CARDIO,89,9.8,,PT_Vikas,evening,Female,,,,,,Basic,Yes,1
6454,Karan,M,37,83.5,2751,284,6038,strength,32,7.0,,PT_Vikas,Night,Male,,,,,,Basic,No,12
4150,John,Female,40,72.47,1629,765,14434,strength,86,6.3,,PT_Simran,Morning,Female,,,,,,Premium,Yes,3
7414,Riya,F,27,47.7,2939,669,14517,cardio,115,6.8,,PT_Raj,Evening,Female,,,,,,Basic,No,6
5657,Karan,female,50,94.85,1559,145,10965,strength,18,9.4,,PT_Raj,evening,Female,,,,,,Basic,No,3
7947,Riya,Female,28,56.56,2353,1079,3339,CARDIO,54,4.6,,PT_Raj,Morning,Female,,,,,,Pro,No,12
8943,Karan,Female,29,88.38,3380,888,16373,cardio,14,7.4,,,morning,Female,,,,,,Basic,No,1
4662,Riya,F,42,92.65,3202,583,10467,CARDIO,96,6.8,,PT_Ajay,Night,Female,,,,,,Pro,Yes,12
5482,Priya,male,52,65.72,3338,1080,7924,CARDIO,51,4.5,,,Night,Male,,,,,,Basic,No,1
5797,Sneha,female,30,95.43,2422,428,7587,Strength,79,4.9,,,Evening,Female,,,,,,Basic,No,12
6068,Riya,female,31,89.7,2806,274,8496,cardio,36,5.0,,,evening,Female,,,,,,Basic,Yes,12
6480,Karan,F,47,87.04,2220,600,16874,cardio,75,6.3,,PT_Simran,Night,Female,,,,,,Pro,No,3
9033,Sneha,F,44,87.9,3230,877,11731,Strength,109,5.1,,PT_Simran,evening,Female,,,,,,Pro,Yes,3
1983,Anjali,F,19,69.12,2460,236,1424,Strength,46,5.6,,PT_Ajay,evening,Female,,,,,,Basic,No,1
6607,Riya,F,26,66.06,2727,238,11546,strength,98,8.0,,,Evening,Female,,,,,,Pro,No,3
9543,Amit,F,45,69.68,3299,1193,9546,Cardio,77,6.9,,PT_Vikas,Night,Female,,,,,,Premium,No,12
2907,Riya,Female,33,84.39,2892,525,16659,strength,75,5.9,,PT_Simran,morning,Female,,,,,,Premium,Yes,12
7924,John,female,41,58.43,2246,702,8521,strength,21,8.0,,PT_Raj,Morning,Female,,,,,,Premium,No,1
9737,Sneha,male,57,73.22,2598,310,12972,Cardio,75,8.7,,PT_Vikas,morning,Male,,,,,,Premium,No,6
5174,John,male,45,70.66,3062,302,7326,Cardio,91,4.4,,PT_Simran,evening,Male,,,,,,Basic,Yes,3
8265,John,male,37,70.52,1991,1165,1677,cardio,27,6.7,,PT_Simran,Morning,Male,,,,,,Basic,Yes,1
2990,Riya,female,32,78.73,2032,1072,4637,strength,55,4.2,,,evening,Female,,,,,,Pro,Yes,3
6596,Rahul,Female,44,99.63,3079,542,2378,cardio,101,9.1,,PT_Ajay,evening,Female,,,,,,Basic,No,3
4998,Sneha,M,39,97.23,2955,1126,1628,strength,12,5.3,,,Evening,Male,,,,,,Basic,No,12
4775,Riya,Male,30,94.86,2712,709,11607,strength,80,6.7,,PT_Ajay,morning,Male,,,,,,Basic,Yes,3
5645,John,F,44,53.07,2489,508,19562,Cardio,66,9.2,,PT_Ajay,morning,Female,,,,,,Basic,Yes,6
3061,Anjali,male,40,77.39,2309,1007,15280,cardio,26,6.1,,PT_Vikas,Evening,Male,,,,,,Pro,Yes,1
5487,Riya,female,25,73.76,3185,1139,1002,CARDIO,91,6.4,,PT_Vikas,morning,Female,,,,,,Premium,Yes,6
5435,Karan,M,37,93.05,3465,350,4942,Cardio,90,9.3,,,morning,Male,,,,,,Pro,No,12
3644,Rahul,female,35,83.59,2538,1028,6746,Cardio,42,7.4,,PT_Raj,Night,Female,,,,,,Basic,No,1
2045,Rahul,male,29,92.74,2618,900,19384,strength,83,4.6,,PT_Vikas,evening,Male,,,,,,Basic,No,1
8951,Sneha,F,28,53.41,2389,577,9194,CARDIO,53,5.0,,PT_Raj,Night,Female,,,,,,Basic,Yes,6
7449,Priya,F,29,89.31,3132,309,18562,cardio,102,8.5,,,Night,Female,,,,,,Premium,No,12
3681,Rahul,Male,48,95.94,1940,383,14209,cardio,21,4.8,,,morning,Male,,,,,,Premium,No,6
4199,Sneha,male,44,74.27,3428,975,2809,strength,34,5.8,,PT_Ajay,Night,Male,,,,,,Basic,No,12
7768,Sneha,M,46,83.39,3096,1186,9262,CARDIO,92,5.9,,PT_Ajay,Morning,Male,,,,,,Basic,No,1
8440,Amit,Female,16,92.96,2473,1078,2651,strength,64,9.9,,PT_Simran,morning,Female,,,,,,Basic,Yes,3
9633,Anjali,M,45,65.2,3109,608,7105,Strength,109,7.8,,PT_Vikas,morning,Male,,,,,,Premium,No,12
3550,Amit,Male,41,64.69,1882,836,14296,cardio,109,9.8,,,morning,Male,,,,,,Basic,No,12
5225,Priya,male,41,84.45,3304,1094,17365,CARDIO,25,5.0,,PT_Raj,Night,Male,,,,,,Basic,No,12
1596,Karan,female,52,83.33,2778,792,10763,strength,85,5.4,,,evening,Female,,,,,,Premium,Yes,6
7054,Anjali,M,24,67.15,2571,352,13767,Strength,52,7.6,,PT_Simran,Night,Male,,,,,,Basic,No,12
2505,Riya,female,27,56.85,1547,108,18292,Cardio,25,5.5,,PT_Simran,morning,Female,,,,,,Premium,Yes,6
7468,Priya,male,40,69.05,2740,1048,7214,CARDIO,42,7.3,,PT_Raj,morning,Male,,,,,,Pro,Yes,1
8236,Sneha,M,19,59.5,2122,217,1935,cardio,49,6.6,,PT_Simran,Morning,Male,,,,,,Basic,Yes,12
2551,Riya,F,63,76.24,1846,772,2378,strength,27,6.3,,PT_Simran,evening,Female,,,,,,Basic,No,1
7852,Priya,Male,21,71.38,3456,133,14939,CARDIO,24,6.8,,PT_Simran,Evening,Male,,,,,,Premium,Yes,6
2449,Rahul,male,45,65.89,2781,552,6891,Cardio,85,6.0,,PT_Ajay,Night,Male,,,,,,Pro,No,1
6953,Priya,F,39,97.33,2787,269,11795,Cardio,33,5.8,,PT_Vikas,Morning,Female,,,,,,Pro,No,3
9456,Amit,male,40,65.3,1619,143,6490,CARDIO,117,5.6,,PT_Simran,evening,Male,,,,,,Basic,No,6
9042,Riya,Male,45,67.37,2501,1159,10070,strength,30,8.1,,PT_Vikas,Night,Male,,,,,,Pro,No,1
